Customer Number,DC,UPC,ItemNumber,Quantity,PO Number (Optional),Department (Optional),Aisle Number (Optional)
130123,01,071072003749,,,,,
130123,01,041178380303,,,,,
130123,01,039978123213,,,,,
130123,01,041178382406,,,,,
130123,01,041954667437,,,,,
130123,01,040232214394,,,,,
130123,01,047495510607,,,,,
130123,01,047495710052,,,,,
130123,01,047495710014,,,,,
130123,01,047495710618,,,,,
130123,01,047997123107,,,,,
130123,01,047997123107,,,,,
130123,01,047834063016,,,,,
130123,01,047834060091,,,,,
130123,01,071072003152,,,,,
130123,01,071072004012,,,,,
130123,01,047800514016,,,,,
130123,01,035046125011,,,,,
130123,01,047495210040,,,,,
130123,01,047495210194,,,,,
130123,01,048001703650,,,,,
130123,01,047495210026,,,,,
130123,01,850003539881,,,,,
130123,01,048001703346,,,,,
130123,01,058449770992,,,,,
130123,01,048001013278,,,,,
130123,01,048001703155,,,,,
130123,01,048001703070,,,,,
130123,01,048001221314,,,,,
130123,01,048001703339,,,,,
130123,01,048001221291,,,,,
130123,01,048001013605,,,,,
130123,01,048001703056,,,,,
130123,01,035046125004,,,,,
130123,01,049508001201,,,,,
130123,01,058449450009,,,,,
130123,01,049508006121,,,,,
130123,01,049508006107,,,,,
130123,01,049568180168,,,,,
130123,01,049568210278,,,,,
130123,01,049568150079,,,,,
130123,01,049568200163,,,,,
130123,01,049508100034,,,,,
130123,01,049568160078,,,,,
130123,01,049568020167,,,,,
130123,01,049508100010,,,,,
130123,01,049568060323,,,,,
130123,01,035046124991,,,,,
130123,01,049568010328,,,,,
130123,01,083851208139,,,,,
130123,01,049508006206,,,,,
130123,01,049568010168,,,,,
130123,01,087052127497,,,,,
130123,01,049568290270,,,,,
130123,01,051381881467,,,,,
130123,01,035305001612,,,,,
130123,01,051381881122,,,,,
130123,01,049568230276,,,,,
130123,01,049568780160,,,,,
130123,01,049733830119,,,,,
130123,01,051381881191,,,,,
130123,01,049733840118,,,,,
130123,01,032601025021,,,,,
130123,01,049568600048,,,,,
130123,01,049733950114,,,,,
130123,01,050255214004,,,,,
130123,01,051381885359,,,,,
130123,01,050255224003,,,,,
130123,01,050255018008,,,,,
130123,01,051381911058,,,,,
130123,01,051381911324,,,,,
130123,01,051381911294,,,,,
130123,01,051381908096,,,,,
130123,01,051381882662,,,,,
130123,01,071072030615,,,,,
130123,01,051381886189,,,,,
130123,01,051381911409,,,,,
130123,01,051381911386,,,,,
130123,01,051381906092,,,,,
130123,01,051381911331,,,,,
130123,01,051381911430,,,,,
130123,01,048176402402,,,,,
130123,01,035742221017,,,,,
130123,01,196852934034,,,,,
130123,01,051381921101,,,,,
130123,01,051381921118,,,,,
130123,01,051381911454,,,,,
130123,01,051381911836,,,,,
130123,01,051381911447,,,,,
130123,01,051381921149,,,,,
130123,01,058449450023,,,,,
130123,01,087992113772,,,,,
130123,01,051381911843,,,,,
130123,01,087992113925,,,,,
130123,01,051381912253,,,,,
130123,01,860001317220,,,,,
130123,01,035305205041,,,,,
130123,01,051651192385,,,,,
130123,01,071072021743,,,,,
130123,01,694649023041,,,,,
130123,01,051651093668,,,,,
130123,01,051651092180,,,,,
130123,01,051381911713,,,,,
130123,01,051381912284,,,,,
130123,01,087992002595,,,,,
130123,01,051381912314,,,,,
130123,01,032917001016,,,,,
130123,01,052159000028,,,,,
130123,01,087992111266,,,,,
130123,01,047469052348,,,,,
130123,01,052159000011,,,,,
130123,01,052159000134,,,,,
130123,01,035305202040,,,,,
130123,01,046985016063,,,,,
130123,01,046985016063,,,,,
130123,01,857859007588,,,,,
130123,01,032917000682,,,,,
130123,01,858641003788,,,,,
130123,01,019959062298,,,,,
130123,01,860001317206,,,,,
130123,01,035900311376,,,,,
130123,01,035742221024,,,,,
130123,01,058449770503,,,,,
130123,01,032917002846,,,,,
130123,01,052159005207,,,,,
130123,01,084114009968,,,,,
130123,01,052603054416,,,,,
130123,01,052603054294,,,,,
130123,01,052603054256,,,,,
130123,01,035742221031,,,,,
130123,01,052603041805,,,,,
130123,01,694649020057,,,,,
130123,01,052603040945,,,,,
130123,01,052603054447,,,,,
130123,01,052603041201,,,,,
130123,01,052603041843,,,,,
130123,01,052603054454,,,,,
130123,01,052603065801,,,,,
130123,01,052603065702,,,,,
130123,01,052603065009,,,,,
130123,01,052603056311,,,,,
130123,01,052603054508,,,,,
130123,01,052603056304,,,,,
130123,01,052603065030,,,,,
130123,01,088231415244,,,,,
130123,01,036192122169,,,,,
130123,01,052603066006,,,,,
130123,01,857886006479,,,,,
130123,01,850003539973,,,,,
130123,01,054358018262,,,,,
130123,01,052603066013,,,,,
130123,01,077420116123,,,,,
130123,01,052603066044,,,,,
130123,01,053852002005,,,,,
130123,01,053852004009,,,,,
130123,01,052603277655,,,,,
130123,01,036192122268,,,,,
130123,01,052603066525,,,,,
130123,01,058449167013,,,,,
130123,01,055653600084,,,,,
130123,01,055653601784,,,,,
130123,01,055653600282,,,,,
130123,01,850025395120,,,,,
130123,01,055653613787,,,,,
130123,01,036192122916,,,,,
130123,01,857886006004,,,,,
130123,01,033617007032,,,,,
130123,01,058449410027,,,,,
130123,01,058449410157,,,,,
130123,01,077420116611,,,,,
130123,01,084114030702,,,,,
130123,01,055653632108,,,,,
130123,01,019959100525,,,,,
130123,01,036192123555,,,,,
130123,01,055712025711,,,,,
130123,01,058449410010,,,,,
130123,01,058449772057,,,,,
130123,01,058449771432,,,,,
130123,01,634039300147,,,,,
130123,01,071169305381,,,,,
130123,01,058449602316,,,,,
130123,01,058449590774,,,,,
130123,01,071169227881,,,,,
130123,01,059644990109,,,,,
130123,01,059642203119,,,,,
130123,01,058449777007,,,,,
130123,01,059290575927,,,,,
130123,01,038261854360,,,,,
130123,01,058449890331,,,,,
130123,01,058449880073,,,,,
130123,01,058449890096,,,,,
130123,01,089836026040,,,,,
130123,01,634039300116,,,,,
130123,01,768044070808,,,,,
130123,01,058449860020,,,,,
130123,01,860002151977,,,,,
130123,01,035046126254,,,,,
130123,01,035046126254,,,,,
130123,01,635617001012,,,,,
130123,01,858148003151,,,,,
130123,01,061243718008,,,,,
130123,01,089836026194,,,,,
130123,01,061243711054,,,,,
130123,01,051817505103,,,,,
130123,01,062058103119,,,,,
130123,01,062058816408,,,,,
130123,01,047495710656,,,,,
130123,01,602652170041,,,,,
130123,01,039156002750,,,,,
130123,01,033617000460,,,,,
130123,01,602652170089,,,,,
130123,01,602652171857,,,,,
130123,01,602652171826,,,,,
130123,01,602652176500,,,,,
130123,01,039156000473,,,,,
130123,01,602652171864,,,,,
130123,01,602652170300,,,,,
130123,01,602652171840,,,,,
130123,01,860003984734,,,,,
130123,01,602652170584,,,,,
130123,01,602652184024,,,,,
130123,01,602652269257,,,,,
130123,01,071429144866,,,,,
130123,01,602652419270,,,,,
130123,01,602652419287,,,,,
130123,01,602652429576,,,,,
130123,01,860002152424,,,,,
130123,01,036632073396,,,,,
130123,01,089836027306,,,,,
130123,01,602652431197,,,,,
130123,01,602652429873,,,,,
130123,01,036632078032,,,,,
130123,01,602652431180,,,,,
130123,01,036632078018,,,,,
130123,01,036632076298,,,,,
130123,01,860002341750,,,,,
130123,01,604262002088,,,,,
130123,01,606541698005,,,,,
130123,01,037014000566,,,,,
130123,01,039156000480,,,,,
130123,01,048001709362,,,,,
130123,01,033844000158,,,,,
130123,01,038101009684,,,,,
130123,01,033844000042,,,,,
130123,01,038101003156,,,,,
130123,01,036998006090,,,,,
130123,01,606274325711,,,,,
130123,01,070258024035,,,,,
130123,01,606541803058,,,,,
130123,01,606541803096,,,,,
130123,01,033844001070,,,,,
130123,01,606541933786,,,,,
130123,01,033844000615,,,,,
130123,01,608503010030,,,,,
130123,01,608274103009,,,,,
130123,01,608274102002,,,,,
130123,01,011152035451,,,,,
130123,01,608503010047,,,,,
130123,01,009400000702,,,,,
130123,01,033844000653,,,,,
130123,01,608866397083,,,,,
130123,01,033844001841,,,,,
130123,01,609280000108,,,,,
130123,01,609280000108,,,,,
130123,01,037014242317,,,,,
130123,01,009400000016,,,,,
130123,01,608883000027,,,,,
130123,01,611443010855,,,,,
130123,01,634039000689,,,,,
130123,01,033844001728,,,,,
130123,01,033844001674,,,,,
130123,01,071524159505,,,,,
130123,01,037014242300,,,,,
130123,01,609863667797,,,,,
130123,01,658842652217,,,,,
130123,01,089836001122,,,,,
130123,01,033844002206,,,,,
130123,01,089836001290,,,,,
130123,01,033844002190,,,,,
130123,01,037014242256,,,,,
130123,01,033844002176,,,,,
130123,01,633622555858,,,,,
130123,01,033844002237,,,,,
130123,01,037014242263,,,,,
130123,01,033844002923,,,,,
130123,01,611443340266,,,,,
130123,01,633148100150,,,,,
130123,01,615357111936,,,,,
130123,01,033844003999,,,,,
130123,01,617529494069,,,,,
130123,01,033844003180,,,,,
130123,01,620133000441,,,,,
130123,01,037014242386,,,,,
130123,01,071524302550,,,,,
130123,01,033844005597,,,,,
130123,01,089836001764,,,,,
130123,01,037014400021,,,,,
130123,01,037212000252,,,,,
130123,01,037014321043,,,,,
130123,01,033844006037,,,,,
130123,01,851288005030,,,,,
130123,01,033844005924,,,,,
130123,01,860002554839,,,,,
130123,01,037014242478,,,,,
130123,01,033844006556,,,,,
130123,01,860002554853,,,,,
130123,01,860002601205,,,,,
130123,01,033844006778,,,,,
130123,01,037014321050,,,,,
130123,01,033844006433,,,,,
130123,01,860002554884,,,,,
130123,01,033844006709,,,,,
130123,01,071879200013,,,,,
130123,01,033844007416,,,,,
130123,01,898685001272,,,,,
130123,01,033844006747,,,,,
130123,01,626608008028,,,,,
130123,01,037014321012,,,,,
130123,01,089836003553,,,,,
130123,01,626608001678,,,,,
130123,01,089836003706,,,,,
130123,01,627843712091,,,,,
130123,01,627843712091,,,,,
130123,01,627843712084,,,,,
130123,01,627843712084,,,,,
130123,01,071879500069,,,,,
130123,01,634039000764,,,,,
130123,01,089836003980,,,,,
130123,01,037212000399,,,,,
130123,01,037212005028,,,,,
130123,01,793150595204,,,,,
130123,01,627843202790,,,,,
130123,01,851552005100,,,,,
130123,01,033844013028,,,,,
130123,01,033844060046,,,,,
130123,01,628011757197,,,,,
130123,01,628055758006,,,,,
130123,01,628055209492,,,,,
130123,01,628055209492,,,,,
130123,01,062058103157,,,,,
130123,01,860002554877,,,,,
130123,01,628055758044,,,,,
130123,01,897856002292,,,,,
130123,01,628055921103,,,,,
130123,01,628055758440,,,,,
130123,01,628055758686,,,,,
130123,01,071879710031,,,,,
130123,01,628149278182,,,,,
130123,01,628149157203,,,,,
130123,01,860003310908,,,,,
130123,01,628110947123,,,,,
130123,01,072058608552,,,,,
130123,01,628110947147,,,,,
130123,01,070718001460,,,,,
130123,01,034000938674,,,,,
130123,01,628176694153,,,,,
130123,01,628176694542,,,,,
130123,01,628176694023,,,,,
